id,name,aliases,entity_type,risk_category,risk_score,country,date_of_birth,passport_number,national_id,address,phone_number,email,designation,sanctions_list,list_date,status,notes,last_updated
WL_000393,MV Elizabeth Davis,,Vessel,Drug Trafficking,0.82,Yemen,,,,"63178 Garcia Port, Brayport, NV 80742",306-613-1709,mckinneymichael@example.net,,FATF,2024-08-25,Under Review,Safe together to yard myself. Laugh age city share night responsibility.,2025-05-31
WL_000394,Harris-Clark Group,,Organization,Human Trafficking,0.87,North Korea,,,,,+1-822-251-4924x8951,,,RBI,2017-11-29,Inactive,Power technology many weight option lawyer face. Argue important type candidate attention.,2024-11-22
WL_000395,"Dunn, Hunter and Vance Movement","Silva, Alexander and Pierce",Organization,Terrorism Financing,0.93,India,,,,,001-822-976-9780x312,,,FATF,2023-02-06,Active,"Drop before painting wind address bed eight. Recently subject concern industry.
Understand parent religious war score standard. Blue who red technology sure.",2025-03-24
WL_000396,MV Russell Garcia,,Vessel,Sanctions Violation,0.68,Nicaragua,,,,"7423 Steven Trace, South Melanie, MA 07954",,,,UN,2021-06-27,Active,"Nation represent take citizen maintain black fill. All see society.
Middle yet tend.
Case peace ball over particularly. That language choice field apply center eat.",2024-09-21
WL_000397,MV Krystal Lee,,Vessel,Sanctions Violation,0.98,Cuba,,,,"92728 Brown Rapids, Shortborough, GU 12172",(683)855-4012x2062,,,SEBI,2016-11-18,Active,"Suggest newspaper rule me red. With or teach.
Low close myself like. Present think present mean compare million. We modern establish people.",2024-07-29
WL_000398,Norris LLC 562,,Aircraft,Money Laundering,0.83,Somalia,,,,"0673 Hall Brook Suite 669, Munozland, TX 59718",4949507785,,,OFAC,2015-08-01,Active,,2025-05-09
WL_000399,"Morris, Knight and Thomas 490",,Aircraft,Terrorism Financing,0.84,Nicaragua,,,,"PSC 2367, Box 8564, APO AA 59197",912-646-7461x473,,,RBI,2016-02-01,Active,Anything because fish it you sign. While which better. Half few soldier others white by. Case street data management.,2024-12-14
WL_000400,Black-Lester 984,,Aircraft,Drug Trafficking,0.77,Iraq,,,,"55502 Yates Brook, Tonyton, MN 44874",,,,ED,2021-04-18,Inactive,"Under difference catch hear Republican maybe start. Pay determine measure base.
Approach however popular something country. Mrs join win ability situation.",2025-01-13
WL_000401,"Rios, Key and Parker",,Organization,Tax Evasion,0.73,Syria,,,,"543 Marcus Well Apt. 771, East Calvin, ME 40949",,,,SEBI,2016-08-03,Active,,2024-10-11
WL_000402,Anthony Gray,,Individual,Politically Exposed Person (PEP),0.87,Venezuela,1998-05-01,164318239,,,7229321042,,Records manager,FATF,2022-08-31,Active,,2024-07-15
WL_000403,"Parker, Smith and Hernandez",Hood-Brady,Organization,Organized Crime,0.63,Somalia,,,,"99003 Victor Club, New Gregorymouth, AL 09404",,,,OFAC,2015-08-07,Inactive,,2024-10-10
WL_000404,Martinez-Gray 581,,Aircraft,Human Trafficking,0.9,Lebanon,,,,,,,,SEBI,2020-02-27,Under Review,,2024-07-30
WL_000405,MV William Harris,,Vessel,Human Trafficking,0.81,Iran,,,,,672.371.8385x775,,,ED,2015-09-09,Under Review,Common yeah nation close hospital the always camera. Character building can training. Building magazine expect friend affect believe.,2025-04-09
WL_000406,Kelly-Glenn Association,,Organization,Fraud,0.86,Yemen,,,,,648-823-9315,,,FATF,2017-03-11,Under Review,,2025-05-23
WL_000407,Thomas Thompson,Adrian Decker,Individual,Terrorism Financing,0.78,Libya,1984-06-12,S62665360,,"95057 Teresa Inlet Suite 555, North Angela, TN 35129",,davidhicks@example.com,Farm manager,FATF,2020-02-18,Active,,2024-11-04
WL_000408,MV Donna Drake,,Vessel,Sanctions Violation,0.94,Nicaragua,,,,"1084 Hall Club, Lake Laurenburgh, IL 09338",343.216.3578x0047,gjones@example.org,,EU,2021-09-05,Inactive,,2025-03-18
WL_000409,Hall-Humphrey 916,,Aircraft,Sanctions Violation,0.92,Venezuela,,,,"4109 Nicholson Loaf, Port Cherylbury, VI 09728",,,,OFAC,2017-02-08,Active,,2024-12-08
WL_000410,Perkins PLC Council,Lewis-Brown,Organization,Human Trafficking,0.97,Iraq,,,,,,,,OFAC,2022-02-06,Under Review,,2025-04-23
WL_000411,Nielsen LLC Syndicate,,Organization,Terrorism Financing,0.65,Mali,,,,,,,,UN,2019-10-28,Active,,2024-11-21
WL_000412,"Esparza, Morgan and Lee",,Organization,Terrorism Financing,0.95,Nicaragua,,,,,(920)499-3814x9198,,,FATF,2025-06-30,Under Review,"Charge capital staff phone lot station audience. Discussion media real cut summer. Should dog democratic.
Approach institution above sometimes prepare. As down control future call market.",2024-11-26
WL_000413,Massey LLC 666,,Aircraft,Money Laundering,0.67,Mali,,,,,,bmartinez@example.org,,OFAC,2015-11-25,Under Review,,2025-02-18
WL_000414,Heather Clayton,,Individual,Money Laundering,0.67,Afghanistan,1952-10-15,R57853020,,"PSC 6219, Box 6190, APO AP 04972",(276)564-9096,,"Psychotherapist, child",OFAC,2021-09-13,Active,"Opportunity discussion much than detail study. Beat audience surface source direction state nice.
Save age role fund year while cold something. This travel future region think at term.",2024-07-20
WL_000415,MV Zachary Rodriguez,,Vessel,Organized Crime,0.85,Cuba,,,,,407-583-6847x1082,,,EU,2025-05-26,Under Review,,2025-05-19
WL_000416,Shelton Group,,Organization,Tax Evasion,0.95,Lebanon,,,,"93844 Matthews Ports Apt. 113, South Vincentfort, AZ 27648",,batesadam@example.org,,UN,2015-09-13,Under Review,"Tv population sit model reduce edge pass. Mr world building down almost.
Worker letter PM better scene control.",2024-08-21
WL_000417,Michael Johnson,,Individual,Politically Exposed Person (PEP),0.61,Somalia,1959-07-01,X00310142,859-09-3193,"828 Taylor Route, East Barbaraville, NY 73394",,,Maintenance engineer,ED,2015-10-14,Active,,2024-11-06
WL_000418,Todd Mercer,Courtney Nicholson,Individual,Politically Exposed Person (PEP),0.74,Myanmar,1955-07-06,N95242862,,,,,,OFAC,2016-07-20,Active,,2024-10-24
WL_000419,Margaret Lee,,Individual,Human Trafficking,0.71,Venezuela,1944-07-25,659030411,,"536 Lopez Gardens Suite 646, East Stephanieville, ME 20072",,,,EU,2016-09-28,Under Review,,2024-12-12
WL_000420,MV Elizabeth Collins,,Vessel,Fraud,0.68,Iraq,,,,"72672 Tiffany Park, Gwendolynfort, NC 93904",(570)742-7451x044,,,SEBI,2020-12-29,Inactive,Time a soldier seven language. American media cold represent.,2025-03-22
WL_000421,Omar-Austin Smith,Rachael Myers; Colin Miller,Individual,Corruption,0.84,Syria,1997-12-02,,300-40-2048,,001-231-775-0170x817,,IT technical support officer,EU,2019-03-22,Under Review,,2024-08-20
WL_000422,"Davies, Johnson and Taylor 244",,Aircraft,Politically Exposed Person (PEP),0.64,Mali,,,,"48011 Smith Circles Apt. 798, Lauraville, MI 56918",868-757-7540x8335,,,OFAC,2018-08-23,Under Review,Foreign send action. Message together situation.,2025-06-10
WL_000423,Kim-Eaton Organization,"Hunt, Sanders and Fischer",Organization,Drug Trafficking,0.74,Syria,,,,,,,,FATF,2020-03-13,Active,Someone figure our radio which official respond. Decision it behind themselves. Every kitchen open stay development.,2025-04-18
WL_000424,Abu-Daniel Love,Sharon Rice,Individual,Terrorism Financing,0.63,Yemen,1953-03-09,523092828,,"22918 Miller Knolls, Port Steven, WV 65854",569.837.3625x0082,,Optometrist,UN,2021-02-03,Active,"Security dog shoulder into develop. Back success sort however.
Shoulder represent great response image. Future they whose could civil space make.",2025-03-18
WL_000425,Khalil-Zachary Smith,,Individual,Organized Crime,0.8,Iran,1949-07-30,I82949549,,"112 Bennett Pine, Julieview, IL 70925",275.590.3939,,,FATF,2024-05-14,Active,,2024-12-31
WL_000426,Abdul-Megan Peters,,Individual,Corruption,0.83,China,1980-08-27,R93361706,,"89236 Singleton Stream, South Karen, MD 18277",(746)736-1014,,,UN,2021-10-30,Active,,2025-05-05
WL_000427,White-Mccarty,Cox-Jordan,Organization,Politically Exposed Person (PEP),0.84,Sudan,,,,"20107 April Mall, Port Nathan, AZ 02475",690.696.8177x40963,,,RBI,2022-08-11,Inactive,,2025-02-20
WL_000428,Molina-Meyer 826,,Aircraft,Terrorism Financing,0.98,Cuba,,,,"88451 Anita Squares, Port Ana, FL 68669",525-732-0006x76600,,,UN,2018-06-18,Active,,2024-11-07
WL_000429,Monica Williams,,Individual,Fraud,0.69,North Korea,1970-10-12,,111-18-4471,"Unit 2688 Box 3074, DPO AE 85892",546.753.7592x45353,derrick66@example.net,,EU,2025-05-03,Active,,2024-10-15
WL_000430,MV Colleen Walker,,Vessel,Drug Trafficking,0.91,Iran,,,,"4827 Regina Lock, Collierport, AZ 38268",,,,ED,2021-12-02,Inactive,,2024-09-29
WL_000431,"Stephens, Holmes and Conway 493",,Aircraft,Drug Trafficking,0.76,Cuba,,,,"41882 Sharp Mall, Dawsonport, PA 60040",,,,EU,2021-12-06,Under Review,,2025-03-15
WL_000432,MV Gina Allen,,Vessel,Drug Trafficking,0.86,Somalia,,,,"86652 Carol Circle, Melissaberg, IN 41005",,,,RBI,2018-02-08,Under Review,"Little one the evening my public several. Fish car cup miss.
Gas appear time space short much bit. Remember benefit then budget.",2025-07-03
WL_000433,Cervantes-Garcia Council,,Organization,Politically Exposed Person (PEP),0.96,Venezuela,,,,"748 Smith Mount, Hawkinsside, DC 40319",684.291.2611x84867,,,UN,2017-11-25,Inactive,,2024-08-15
WL_000434,Turner-Barrera 911,,Aircraft,Human Trafficking,0.8,Libya,,,,"036 Andersen Station Apt. 973, Joseland, VI 58608",522-872-8008x821,morrisonvalerie@example.com,,SEBI,2023-06-09,Under Review,"Weight happen safe TV religious. Media animal brother plan about.
Begin animal impact attention see role product. Care move man trouble. Once including experience.",2024-10-16
WL_000435,MV Leah Torres,,Vessel,Fraud,0.89,Mali,,,,,728-883-0470x152,,,EU,2015-12-16,Under Review,,2024-09-08
WL_000436,MV Mackenzie Zavala,,Vessel,Terrorism Financing,0.73,China,,,,"6429 William Extensions, Lake Robertmouth, OR 73127",538.774.8318x5188,paul92@example.com,,OFAC,2016-08-22,Active,,2025-05-09
WL_000437,MV Catherine Berg,,Vessel,Fraud,0.66,Iraq,,,,"3309 Gregory Point Apt. 784, Lake Williamchester, MT 33989",948.459.5450x1177,,,FATF,2021-09-15,Under Review,,2024-07-14
WL_000438,Gonzalez-Perez 930,,Aircraft,Politically Exposed Person (PEP),0.65,Afghanistan,,,,"PSC 6942, Box 6733, APO AE 35344",,,,FATF,2024-11-22,Under Review,,2024-07-25
WL_000439,MV Joe Mack,,Vessel,Human Trafficking,0.88,North Korea,,,,,+1-647-349-7350x8294,martinezmichele@example.org,,ED,2019-09-26,Under Review,,2025-02-18
WL_000440,MV Russell Bailey,,Vessel,Organized Crime,0.82,Sudan,,,,,430.580.3822x38831,jillhart@example.org,,RBI,2017-08-19,Inactive,,2024-09-09
WL_000441,MV Brandi Knight,,Vessel,Terrorism Financing,0.63,Sudan,,,,"354 Bowman Radial, Davidview, HI 43708",784-429-0478,agarcia@example.org,,OFAC,2024-11-18,Under Review,Paper trouble else thing control clearly walk. Company generation service of. Case style clear up.,2024-09-30
WL_000442,Jonathan Foster,,Individual,Terrorism Financing,0.72,Afghanistan,1969-09-21,,,"240 Ferrell Throughway Apt. 367, Nicholaschester, KY 12772",,,,FATF,2019-05-07,Active,Either final time attention method ahead son part. Much tough live side impact building. Respond that minute others.,2024-08-10
WL_000443,Reynolds Inc 566,,Aircraft,Corruption,0.63,Nicaragua,,,,"598 Davis Ways Suite 789, West Susan, WY 15798",,hendersontodd@example.com,,FATF,2025-04-14,Under Review,,2024-10-06
WL_000444,MV Kathleen Martin,,Vessel,Drug Trafficking,0.63,Pakistan,,,,"82987 Robinson Lodge, Gillberg, VI 18633",488-439-0485,mariolucas@example.com,,ED,2021-06-23,Inactive,Source movement would couple necessary ago money clear. Energy American close kitchen win whatever that.,2025-04-22
WL_000445,Thompson-Farrell Gang,,Organization,Politically Exposed Person (PEP),0.73,Afghanistan,,,,"3217 Kayla Tunnel, Tamiberg, CT 36867",(423)271-4668x353,,,OFAC,2024-05-01,Inactive,"Between simple score data resource measure. Health door year. Daughter fall itself news mouth.
Long over upon still. Break before accept image.",2024-09-03
WL_000446,MV Emily Kelly,,Vessel,Money Laundering,0.95,Mali,,,,"8945 Jimenez Roads Suite 129, Lake Levihaven, WY 83067",(324)680-3413,,,FATF,2023-01-09,Inactive,,2025-03-29
WL_000447,Shepherd PLC,,Organization,Human Trafficking,0.78,Libya,,,,"762 Johnson Knoll, Port Jessechester, PW 38875",+1-228-833-6165x52661,patrickpeterson@example.net,,OFAC,2019-07-08,Under Review,,2024-12-04
WL_000448,King Ltd Front,Armstrong Group,Organization,Terrorism Financing,0.91,Sudan,,,,"95016 Seth Prairie Apt. 449, North Caroline, IL 89446",+1-612-644-4537x0562,,,OFAC,2017-02-23,Active,,2025-02-24
WL_000449,Monroe-Ray,,Organization,Money Laundering,0.84,Iraq,,,,"PSC 2157, Box 7339, APO AA 75402",,,,EU,2019-08-02,Inactive,,2025-02-26
WL_000450,MV Ashley Johnson,,Vessel,Organized Crime,0.76,Venezuela,,,,"PSC 9174, Box 7512, APO AP 70490",,william07@example.net,,SEBI,2018-10-09,Under Review,,2025-03-22
WL_000451,Michael Esparza,,Individual,Human Trafficking,0.88,Sudan,1995-03-06,Z08505613,,"599 Holmes Spur Suite 783, Jamesview, OH 65864",,,"Administrator, education",UN,2019-10-31,Active,,2024-10-12
WL_000452,"Long, Warren and Zimmerman 716",,Aircraft,Sanctions Violation,0.74,Lebanon,,,,"4488 George Meadows, South Taylorburgh, ID 83220",(321)514-5016,,,FATF,2020-12-23,Inactive,"Discussion direction appear director catch success season power. Chance however drive determine site.
Interest or customer once article. Audience law box role bar write while.",2024-11-02
WL_000453,Williams-Lowe,,Organization,Politically Exposed Person (PEP),0.78,Sudan,,,,,,,,OFAC,2023-06-21,Under Review,"Most meeting mention play child evening. Natural loss east break experience since member within.
Know head yard rather I. Push pressure choice the shake none skill.",2025-02-04
WL_000454,Hernandez-Nolan 149,,Aircraft,Fraud,0.91,China,,,,"USCGC Hancock, FPO AA 32417",001-471-445-3272x1904,kennethbush@example.net,,SEBI,2019-04-10,Active,,2024-10-13
WL_000455,MV James Holland,,Vessel,Terrorism Financing,0.94,Afghanistan,,,,,368-836-1156,,,EU,2016-08-15,Inactive,"Eye success after tend meeting indeed everyone. Whom field cold. Line people suggest realize include consider.
Behind ever believe. Leader indeed maybe health.",2025-04-07
WL_000456,MV Kevin Allen,,Vessel,Drug Trafficking,0.98,Syria,,,,,,,,UN,2024-04-10,Active,,2025-04-22
WL_000457,Miller PLC 918,,Aircraft,Terrorism Financing,0.76,Belarus,,,,,,,,SEBI,2016-01-08,Active,,2025-01-18
WL_000458,"Lee, Hull and Smith",,Organization,Sanctions Violation,0.72,Pakistan,,,,"2366 Andre Plaza Suite 934, North Cynthiaton, WY 92033",+1-239-547-0247,,,EU,2020-01-17,Inactive,Conference against green safe thus sign he. Road list night dog time. Make reduce might pull realize stuff even.,2024-11-20
WL_000459,"Hill, Nguyen and Pacheco 758",,Aircraft,Drug Trafficking,0.96,Nicaragua,,,,,,,,ED,2019-10-28,Under Review,"Forget up hard prove picture home fight. Also the station bad thought knowledge whole.
City world exactly.",2024-08-10
WL_000460,"Brown, Montoya and Patterson 929",,Aircraft,Organized Crime,0.65,India,,,,"4600 Floyd Tunnel Apt. 966, Lake Kelliland, NM 82334",,,,SEBI,2022-06-25,Inactive,,2025-05-13
WL_000461,MV Chelsea Hardy,,Vessel,Money Laundering,0.91,Mali,,,,"02044 Angela Isle Apt. 306, New Cynthiaborough, NC 20991",,,,EU,2021-09-25,Inactive,,2025-03-14
WL_000462,MV Regina Taylor,,Vessel,Fraud,0.99,Syria,,,,,,petersonmichael@example.org,,UN,2018-12-23,Under Review,Company reach much wind mission tell environment walk. Wait piece current information trial. Century old behavior people cost level.,2024-11-17
WL_000463,"Ross, Savage and Evans 475",,Aircraft,Money Laundering,0.98,Libya,,,,"USNV Pena, FPO AP 77909",001-690-777-7096,,,FATF,2020-02-05,Under Review,Four likely college energy range social. Me begin spring trip cover. Significant TV item impact.,2025-02-11
WL_000464,Jennifer Ferguson,Amy Bowers,Individual,Fraud,0.71,China,1946-07-09,Y64995302,,,725-341-2599x2214,john48@example.org,Media buyer,SEBI,2023-08-25,Inactive,,2025-01-31
WL_000465,Goodman LLC Group,,Organization,Organized Crime,0.81,Yemen,,,,"44353 Palmer Prairie, Curtisside, GU 47515",(930)562-8195x91794,,,UN,2015-11-06,Inactive,,2024-10-19
WL_000466,MV George Hardin,,Vessel,Tax Evasion,0.97,Syria,,,,"3436 Lee Garden Apt. 948, Lawsonstad, NY 55937",,ronaldtorres@example.com,,SEBI,2018-12-19,Active,,2024-08-31
WL_000467,Omar-Elizabeth Beck,,Individual,Corruption,0.8,North Korea,1977-12-01,,739-01-0960,"7595 Johnson Radial, Stephenfurt, WY 36622",+1-761-872-5232x218,bradleygraves@example.org,,ED,2023-08-16,Under Review,,2024-08-27
WL_000468,"Shaw, Johnson and King 516",,Aircraft,Human Trafficking,0.74,Nicaragua,,,,"2560 Peter Roads Apt. 763, West Amandabury, AR 86312",,,,UN,2020-12-05,Under Review,,2024-08-02
WL_000469,Chavez PLC 718,,Aircraft,Corruption,0.72,Russia,,,,,(788)752-1351,shane62@example.org,,ED,2024-07-29,Inactive,Detail western only score along open. Strategy management stay toward contain remember protect. Probably apply drop it number military sport. Staff coach writer same defense.,2024-10-18
WL_000470,Alexander PLC 167,,Aircraft,Politically Exposed Person (PEP),0.92,Somalia,,,,,001-208-614-3960x083,,,OFAC,2017-01-30,Active,Upon lose social. Know itself number economic require color. Newspaper thing pretty each fund through team.,2025-04-30
WL_000471,Cooley-Soto 651,,Aircraft,Drug Trafficking,0.79,Afghanistan,,,,"62868 Curtis Burg, Port Joannafort, AS 44007",882-709-4755x4322,,,OFAC,2019-06-15,Under Review,,2025-05-14
WL_000472,Payne-Johnson,Moon PLC,Organization,Drug Trafficking,0.72,Russia,,,,"12806 Cobb Club Apt. 439, West Leah, DC 72019",567.281.5126x953,,,RBI,2017-12-28,Under Review,,2025-06-07
WL_000473,Larry Newman,,Individual,Human Trafficking,0.7,Belarus,1991-04-05,734322668,,"464 Newton Trail, Daltonfurt, RI 04638",,paul85@example.com,Museum/gallery exhibitions officer,RBI,2015-08-16,Inactive,,2025-06-11
WL_000474,Underwood Group Network,"Reeves, Sanders and Johnson",Organization,Money Laundering,0.63,Lebanon,,,,"812 Karen Plains Apt. 613, West Molly, VA 87538",,,,OFAC,2017-05-09,Active,,2025-04-06
WL_000475,Jennifer Coleman,,Individual,Drug Trafficking,0.61,North Korea,1961-05-21,S62080079,,"6963 Chan Station, Patrickshire, MI 38236",,,,EU,2024-12-11,Under Review,"List carry week central now stage question. Student popular lot late.
Answer throw hand yard within.
Radio type lawyer cold director our. Simply area prevent enter want.",2025-05-25
